Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
613,5.1,1391.22595,-287.7511,870.43335
614,5.108,1393.49963,-288.06769,869.83179
615,5.117,1395.76257,-288.57382,868.18933
616,5.125,1398.29309,-289.84326,868.6377
617,5.133,1401.38306,-289.83441,868.08215
618,5.142,1404.61243,-291.17316,867.57831
619,5.15,1408.05103,-290.46078,867.21521
620,5.158,1410.49377,-291.7489,867.3595
621,5.167,1414.51392,-292.67328,866.9967
622,5.175,1417.91907,-293.76508,865.95709
623,5.183,1421.04565,-294.46854,866.36023
624,5.192,1424.75195,-295.09644,866.4339
625,5.2,1428.63733,-296.54364,865.59296
626,5.208,1433.2478,-296.68713,865.49933
627,5.217,1437.03271,-298.66623,864.9397
628,5.225,1440.62231,-299.26974,864.60602
629,5.233,1445.51648,-301.06049,863.61688
630,5.242,1450.16711,-301.59912,863.36182
631,5.25,1454.13281,-302.77307,862.8382
632,5.258,1459.80566,-304.42053,862.39392
633,5.267,1463.6864,-305.75336,861.42993
634,5.275,1469.34253,-306.36337,861.23553
635,5.283,1474.09082,-308.13806,859.85693
636,5.292,1479.26733,-309.43921,859.18951
637,5.3,1485.0332,-310.16379,858.47742
638,5.308,1489.6344,-311.68091,858.06091
639,5.317,1495.55872,-314.26828,856.87378
640,5.325,1501.22156,-315.49573,856.24115
641,5.333,1506.85144,-316.55707,854.7959
642,5.342,1512.22522,-317.10687,853.8938
643,5.35,1518.54114,-319.3703,852.37598
644,5.358,1524.0105,-320.61392,851.66992
645,5.367,1530.26318,-321.35794,850.96234
646,5.375,1537.23315,-323.04712,850.42365
647,5.383,1543.95154,-323.93756,850.1601
648,5.392,1549.88416,-324.76694,849.74725
649,5.4,1556.79846,-325.50195,849.98151
650,5.408,1562.15479,-326.34174,849.89502
651,5.417,1569.52271,-327.81821,849.29663
652,5.425,1575.49207,-328.37668,849.92029
653,5.433,1582.30347,-329.56195,850.41528
654,5.442,1589.53357,-330.70303,852.2348
655,5.45,1596.15271,-331.98419,851.9538
656,5.458,1602.35522,-332.58932,851.53711
657,5.467,1608.80713,-332.89233,852.74353
658,5.475,1614.52002,-334.19763,852.94568
659,5.483,1621.44348,-335.92664,853.75049
